ENSG00000165671		D6RA90	D6RA90_HUMAN
ENSG00000165671		D6RBP3	D6RBP3_HUMAN
ENSG00000165671		D6RBV9	D6RBV9_HUMAN
ENSG00000165671		D6RE14	D6RE14_HUMAN
ENSG00000165671		D6RG26	D6RG26_HUMAN
ENSG00000165671		H7BYB0	H7BYB0_HUMAN
ENSG00000165671	ENSG00000165671 -> Q96L73-1;Q96L73-2	Q96L73	NSD1_HUMAN
ENSG00000147548		E9PKA2	E9PKA2_HUMAN
ENSG00000147548		E9PKL3	E9PKL3_HUMAN
ENSG00000147548		E9PQ95	E9PQ95_HUMAN
ENSG00000147548		H0YE68	H0YE68_HUMAN
ENSG00000147548	ENSG00000147548 -> Q9BZ95-1;Q9BZ95-2;Q9BZ95-3;Q9BZ95-5	Q9BZ95	NSD3_HUMAN
ENSG00000096968		A0A1B0GTR9	A0A1B0GTR9_HUMAN
ENSG00000096968		A0A1B0GVR5	A0A1B0GVR5_HUMAN
ENSG00000096968		O60674	JAK2_HUMAN
ENSG00000126883		A0A0A0MSW3	A0A0A0MSW3_HUMAN
ENSG00000126883		B7ZAV2	B7ZAV2_HUMAN
ENSG00000126883		E9PKD2	E9PKD2_HUMAN
ENSG00000126883		E9PS86	E9PS86_HUMAN
ENSG00000126883		H0Y837	H0Y837_HUMAN
ENSG00000126883		H0YDH2	H0YDH2_HUMAN
ENSG00000126883		H0YDI2	H0YDI2_HUMAN
ENSG00000126883		H0YDS4	H0YDS4_HUMAN
ENSG00000126883		H0YED3	H0YED3_HUMAN
ENSG00000126883		H0YF36	H0YF36_HUMAN
ENSG00000126883	ENSG00000126883 -> P35658-1;P35658-4	P35658	NU214_HUMAN
ENSG00000078403		H0Y5C4	H0Y5C4_HUMAN
ENSG00000078403		H0Y5P4	H0Y5P4_HUMAN
ENSG00000078403	ENSG00000078403 -> P55197-1;P55197-2;P55197-3;P55197-4	P55197	AF10_HUMAN
ENSG00000078403		Q5JT35	Q5JT35_HUMAN
ENSG00000073921		E9PI56	E9PI56_HUMAN
ENSG00000073921		E9PJT1	E9PJT1_HUMAN
ENSG00000073921		E9PK13	E9PK13_HUMAN
ENSG00000073921		E9PKP6	E9PKP6_HUMAN
ENSG00000073921		E9PLJ8	E9PLJ8_HUMAN
ENSG00000073921		H0YCY1	H0YCY1_HUMAN
ENSG00000073921		H0YD48	H0YD48_HUMAN
ENSG00000073921		H0YE97	H0YE97_HUMAN
ENSG00000073921		H0YEF7	H0YEF7_HUMAN
ENSG00000073921		H0YEH1	H0YEH1_HUMAN
ENSG00000073921		H0YEY8	H0YEY8_HUMAN
ENSG00000073921	ENSG00000073921 -> Q13492-1;Q13492-2;Q13492-3;Q13492-4;Q13492-5	Q13492	PICAL_HUMAN
ENSG00000139083		H0YG25	H0YG25_HUMAN
ENSG00000139083		J3KN52	J3KN52_HUMAN
ENSG00000139083		P41212	ETV6_HUMAN
ENSG00000133703		G3V4K2	G3V4K2_HUMAN
ENSG00000133703		G3V5T7	G3V5T7_HUMAN
ENSG00000133703	ENSG00000133703 -> P01116-1;P01116-2	P01116	RASK_HUMAN
ENSG00000122025		E7ER61	E7ER61_HUMAN
ENSG00000122025	ENSG00000122025 -> P36888-1	P36888	FLT3_HUMAN
ENSG00000067955		H3BSC0	H3BSC0_HUMAN
ENSG00000067955		J3KRT0	J3KRT0_HUMAN
ENSG00000067955		J3KS23	J3KS23_HUMAN
ENSG00000067955		J3KTD8	J3KTD8_HUMAN
ENSG00000067955	ENSG00000067955 -> Q13951-1;Q13951-2	Q13951	PEBB_HUMAN
ENSG00000141985		M0QYE0	M0QYE0_HUMAN
ENSG00000141985		M0R0I3	M0R0I3_HUMAN
ENSG00000141985		M0R2K6	M0R2K6_HUMAN
ENSG00000141985	ENSG00000141985 -> Q99961-1;Q99961-2;Q99961-3	Q99961	SH3G1_HUMAN
ENSG00000245848	ENSG00000245848 -> P49715-1	P49715	CEBPA_HUMAN
ENSG00000159216		A0A0C4DG58	A0A0C4DG58_HUMAN
ENSG00000159216		A8MZI9	A8MZI9_HUMAN
ENSG00000159216		C9JWM1	C9JWM1_HUMAN
ENSG00000159216		H9KVB1	H9KVB1_HUMAN
ENSG00000159216	ENSG00000159216 -> Q01196-1;Q01196-3;Q01196-8	Q01196	RUNX1_HUMAN
ENSG00000159216		V9GYT3	V9GYT3_HUMAN
ENSG00000159216		V9GYT5	V9GYT5_HUMAN
